#{"t_start": 1664969536.207807, "env_id": null}
r,l,t
-51.0,51,1146.592983
-5.0,5,1146.604986
-18.0,18,1146.607515
-51.0,51,1146.660013
-51.0,51,1146.743421
-51.0,51,1146.794781
-51.0,51,1146.798913
-51.0,51,1146.85806
-18.0,18,1146.865808
-51.0,51,1146.94718
-51.0,51,1147.002778
-20.0,20,1147.026794
-48.0,48,1147.050266
-51.0,51,1147.070433
-17.0,17,1147.110227
-2.0,2,1147.115718
-39.0,39,1147.142216
-51.0,51,1147.214094
-51.0,51,1147.248968
-31.0,31,1147.257263
-5.0,5,1147.269645
-51.0,51,1147.305994
-14.0,14,1147.322492
-7.0,7,1147.341734
-17.0,17,1147.356201
-51.0,51,1147.38749
-44.0,44,1147.414891
-31.0,31,1147.449448
-15.0,15,1147.497577
-4.0,4,1147.514027
-50.0,50,1147.535189
-51.0,51,1147.578351
-51.0,51,1147.603759
-3.0,3,1147.61638
-21.0,21,1147.653338
-51.0,51,1147.711315
-51.0,51,1147.731059
-51.0,51,1147.802369
-51.0,51,1147.851974
-10.0,10,1147.897434
-51.0,51,1147.914618
-51.0,51,1147.93276
-51.0,51,1148.004208
-33.0,33,1148.061663
-3.0,3,1148.074315
-51.0,51,1148.094984
-50.0,50,1148.111124
-51.0,51,1148.202754
-51.0,51,1148.25812
-51.0,51,1148.278945
-2.0,2,1148.28753
-51.0,51,1148.296034
-16.0,16,1148.354744
-51.0,51,1148.385787
-34.0,34,1148.385839
-51.0,51,1148.465842
-26.0,26,1148.465894
-12.0,12,1148.516011
-51.0,51,1148.525214
-4.0,4,1148.531303
-23.0,23,1148.555103
-51.0,51,1148.563486
-9.0,9,1148.563541
-9.0,9,1148.593309
-14.0,14,1148.653249
-21.0,21,1148.6533
-29.0,29,1148.686806
-51.0,51,1148.732155
-25.0,25,1148.749498
-24.0,24,1148.818213
-51.0,51,1148.824036
-51.0,51,1148.847809
-51.0,51,1148.890873
-37.0,37,1149.010115
-51.0,51,1149.028826
-51.0,51,1149.03826
-51.0,51,1149.124837
-51.0,51,1149.24897
-49.0,49,1149.259273
-51.0,51,1149.277458
-2.0,2,1149.287912
-40.0,40,1149.320024
-2.0,2,1149.329479
-22.0,22,1149.36247
-29.0,29,1149.415285
-51.0,51,1149.464765
-14.0,14,1149.46483
-45.0,45,1149.502178
-51.0,51,1149.543951
-38.0,38,1149.588623
-3.0,3,1149.59727
-41.0,41,1149.597331
-7.0,7,1149.617561
-8.0,8,1149.620506
-4.0,4,1149.629503
-51.0,51,1149.667257
-51.0,51,1149.730136
-13.0,13,1149.784545
-51.0,51,1149.832057
-51.0,51,1149.844215
-6.0,6,1149.854864
-51.0,51,1149.872678
-11.0,11,1149.878361
-6.0,6,1149.889704
-9.0,9,1149.915527
-22.0,22,1149.946295
-2.0,2,1149.955468
-51.0,51,1149.960037
-14.0,14,1149.968871
-51.0,51,1150.031399
-5.0,5,1150.051435
-10.0,10,1150.089494
-43.0,43,1150.115
-46.0,46,1150.132429
-49.0,49,1150.135349
-24.0,24,1150.157824
-8.0,8,1150.157886
-23.0,23,1150.247471
-38.0,38,1150.272672
-8.0,8,1150.281117
-32.0,32,1150.285445
-4.0,4,1150.288352
-51.0,51,1150.297186
-39.0,39,1150.417975
-51.0,51,1150.439039
-51.0,51,1150.442261
-51.0,51,1150.445591
-37.0,37,1150.559721
-51.0,51,1150.575548
-47.0,47,1150.584637
-8.0,8,1150.584688
-48.0,48,1150.590871
-34.0,34,1150.694323
-5.0,5,1150.715804
-51.0,51,1150.749685
-2.0,2,1150.759348
-51.0,51,1150.764192
-51.0,51,1150.773603
-15.0,15,1150.821589
-11.0,11,1150.869601
-35.0,35,1150.910643
-2.0,2,1150.919309
-51.0,51,1150.927816
-17.0,17,1150.940621
-51.0,51,1150.98517
-25.0,25,1151.020161
-11.0,11,1151.061906
-39.0,39,1151.082386
-51.0,51,1151.141671
-15.0,15,1151.141723
-51.0,51,1151.173223
-30.0,30,1151.228051
-51.0,51,1151.231159
-51.0,51,1151.295889
-10.0,10,1151.338779
-51.0,51,1151.343278
-15.0,15,1151.402941
-48.0,48,1151.415684
-51.0,51,1151.424109
-2.0,2,1151.43241
-32.0,32,1151.520234
-51.0,51,1151.526093
-51.0,51,1151.574514
-51.0,51,1151.5951
-51.0,51,1151.693278
-51.0,51,1151.700706
-46.0,46,1151.728713
-50.0,50,1151.791703
-25.0,25,1151.850299
-51.0,51,1151.909321
-51.0,51,1151.915152
-51.0,51,1151.988577
-51.0,51,1152.044472
-51.0,51,1152.105285
-51.0,51,1152.113509
-38.0,38,1152.141502
-15.0,15,1152.201245
-51.0,51,1152.247583
-16.0,16,1152.262672
-38.0,38,1152.262739
-51.0,51,1152.296417
-8.0,8,1152.318323
-37.0,37,1152.35732
-51.0,51,1152.409337
-51.0,51,1152.409403
-9.0,9,1152.439408
-51.0,51,1152.483705
-7.0,7,1152.512649
-51.0,51,1152.541652
-51.0,51,1152.61468
-51.0,51,1152.653345
-8.0,8,1152.686018
-3.0,3,1152.694516
-24.0,24,1152.705318
-51.0,51,1152.710956
-51.0,51,1152.730931
-4.0,4,1152.747886
-29.0,29,1152.815058
-5.0,5,1152.835644
-41.0,41,1152.848106
-11.0,11,1152.893151
-51.0,51,1152.913476
-8.0,8,1152.925466
-4.0,4,1152.940373
-50.0,50,1152.952759
-32.0,32,1152.964686
-16.0,16,1152.976721
-37.0,37,1153.085815
-51.0,51,1153.118423
-12.0,12,1153.122789
-51.0,51,1153.144238
-51.0,51,1153.157984
-12.0,12,1153.17309
-17.0,17,1153.209805
-51.0,51,1153.303146
-51.0,51,1153.320709
-51.0,51,1153.341075
-43.0,43,1153.356101
-20.0,20,1153.417914
-36.0,36,1153.43523
-51.0,51,1153.461514
-51.0,51,1153.51139
-18.0,18,1153.588736
-35.0,35,1153.604969
-51.0,51,1153.617579
-51.0,51,1153.634584
-9.0,9,1153.642984
-14.0,14,1153.647169
-22.0,22,1153.738781
-28.0,28,1153.738836
-3.0,3,1153.751821
-51.0,51,1153.853179
-51.0,51,1153.866298
-5.0,5,1153.873314
-8.0,8,1153.894449
-48.0,48,1153.935798
-49.0,49,1153.951733
-4.0,4,1153.968407
-51.0,51,1154.055648
-36.0,36,1154.058659
-2.0,2,1154.065526
-31.0,31,1154.069558
-51.0,51,1154.07808
-23.0,23,1156.475344
-3.0,3,1156.486491
-50.0,50,1156.559601
-51.0,51,1156.57581
-51.0,51,1156.588381
-10.0,10,1156.600079
-17.0,17,1156.655035
-51.0,51,1156.682068
-4.0,4,1156.697857
-28.0,28,1156.709696
-51.0,51,1156.764303
-47.0,47,1156.808388
-40.0,40,1156.819672
-9.0,9,1156.833983
-51.0,51,1156.859902
-10.0,10,1156.862941
-36.0,36,1156.865841
-2.0,2,1156.868836
-16.0,16,1156.906399
-22.0,22,1156.941056
-51.0,51,1156.997355
-25.0,25,1157.058516
-35.0,35,1157.061379
-51.0,51,1157.068465
-12.0,12,1157.105422
-13.0,13,1157.113806
-33.0,33,1157.167391
-51.0,51,1157.188138
-44.0,44,1157.261597
-51.0,51,1157.279241
-18.0,18,1157.356703
-51.0,51,1157.36576
-51.0,51,1157.387765
-19.0,19,1157.439228
-9.0,9,1157.477524
-51.0,51,1157.481799
-6.0,6,1157.506181
-51.0,51,1157.582727
-51.0,51,1157.603873
-8.0,8,1157.637138
-44.0,44,1157.660831
-3.0,3,1157.674199
-12.0,12,1157.686336
-49.0,49,1157.706609
-4.0,4,1157.717685
-4.0,4,1157.728858
-51.0,51,1157.763411
-32.0,32,1157.780854
-24.0,24,1157.79905
-51.0,51,1157.843318
-37.0,37,1157.905437
-19.0,19,1157.98384
-51.0,51,1157.988398
-2.0,2,1157.992614
-51.0,51,1158.013992
-51.0,51,1158.056629
-19.0,19,1158.073965
-25.0,25,1158.094318
-51.0,51,1158.202015
-51.0,51,1158.244387
-45.0,45,1158.256691
-3.0,3,1158.256755
-51.0,51,1158.2611
-36.0,36,1158.349936
-48.0,48,1158.454364
-51.0,51,1158.462645
-51.0,51,1158.462699
-20.0,20,1158.543577
-23.0,23,1158.54784
-51.0,51,1158.556333
-3.0,3,1158.568063
-26.0,26,1158.56811
-6.0,6,1158.586051
-21.0,21,1158.622368
-11.0,11,1158.630439
-8.0,8,1158.66258
-51.0,51,1158.747485
-51.0,51,1158.772166
-37.0,37,1158.776145
-2.0,2,1158.784135
-51.0,51,1158.875525
-51.0,51,1158.951041
-51.0,51,1158.971798
-51.0,51,1158.984385
-14.0,14,1159.041005
-21.0,21,1159.057481
-51.0,51,1159.073533
-9.0,9,1159.109397
-17.0,17,1159.124763
-7.0,7,1159.15196
-51.0,51,1159.156163
-51.0,51,1159.222364
-8.0,8,1159.244346
-45.0,45,1159.252939
-10.0,10,1159.271915
-12.0,12,1159.286227
-51.0,51,1159.301008
-51.0,51,1159.304179
-51.0,51,1159.462362
-46.0,46,1159.462419
-44.0,44,1159.478988
-51.0,51,1159.503629
-51.0,51,1159.652566
-51.0,51,1159.652618
-51.0,51,1159.664065
-51.0,51,1159.682662
-26.0,26,1159.728055
-11.0,11,1159.773267
-35.0,35,1159.781458
-3.0,3,1159.793899
-51.0,51,1159.832476
-51.0,51,1159.875211
-43.0,43,1159.967202
-51.0,51,1159.976308
-40.0,40,1160.013426
-51.0,51,1160.016585
-2.0,2,1160.022362
-2.0,2,1160.028188
-39.0,39,1160.090713
-51.0,51,1160.150731
-7.0,7,1160.18116
-5.0,5,1160.202807
-51.0,51,1160.207497
-51.0,51,1160.228837
-7.0,7,1160.25815
-15.0,15,1160.270855
-51.0,51,1160.303674
-21.0,21,1160.34379
-5.0,5,1160.36378
-43.0,43,1160.378483
-13.0,13,1160.413473
-51.0,51,1160.444911
-49.0,49,1160.461999
-2.0,2,1160.467901
-14.0,14,1160.485129
-50.0,50,1160.512917
-31.0,31,1160.593666
-51.0,51,1160.598039
-7.0,7,1160.622826
-43.0,43,1160.666804
-51.0,51,1160.732794
-17.0,17,1160.737189
-10.0,10,1160.77607
-51.0,51,1160.801987
-51.0,51,1160.819236
-47.0,47,1160.900103
-51.0,51,1160.938145
-51.0,51,1160.962027
-51.0,51,1160.980335
-13.0,13,1161.01907
-37.0,37,1161.049457
-51.0,51,1161.052804
-12.0,12,1161.055936
-19.0,19,1161.129757
-51.0,51,1161.138599
-21.0,21,1161.208747
-51.0,51,1161.250204
-51.0,51,1161.258936
-7.0,7,1161.279799
-19.0,19,1161.288155
-51.0,51,1161.341197
-12.0,12,1161.387036
-2.0,2,1161.392781
-37.0,37,1161.401818
-51.0,51,1161.457492
-20.0,20,1161.460445
-2.0,2,1161.463536
-51.0,51,1161.463575
-51.0,51,1161.557534
-29.0,29,1161.56269
-51.0,51,1161.649748
-51.0,51,1161.649812
-4.0,4,1161.666604
-51.0,51,1161.764621
-51.0,51,1161.769096
-29.0,29,1161.773348
-35.0,35,1161.810757
-36.0,36,1161.895139
-11.0,11,1161.926322
-51.0,51,1161.940833
-51.0,51,1161.943978
-51.0,51,1161.972631
-26.0,26,1162.002146
-21.0,21,1162.086475
-44.0,44,1162.094579
-51.0,51,1162.128246
-6.0,6,1162.153432
-51.0,51,1162.170333
-34.0,34,1162.227546
-23.0,23,1162.247905
-21.0,21,1162.255906
-51.0,51,1162.306006
-51.0,51,1162.416043
-51.0,51,1162.430575
-51.0,51,1162.436425
-43.0,43,1162.447882
-15.0,15,1162.507727
-28.0,28,1162.51323
-32.0,32,1162.54486
-48.0,48,1162.585988
-21.0,21,1162.653587
-51.0,51,1162.667035
-4.0,4,1162.671644
-51.0,51,1162.676272
-9.0,9,1162.71507
-51.0,51,1162.723697
-5.0,5,1162.744606
-51.0,51,1162.859237
-51.0,51,1162.862252
-9.0,9,1162.889289
-51.0,51,1162.892572
-45.0,45,1162.895584
-2.0,2,1162.90146
-10.0,10,1162.926276
-20.0,20,1162.926338
-4.0,4,1162.943616
-19.0,19,1163.023975
-42.0,42,1163.076961
-51.0,51,1163.094434
-14.0,14,1163.127075
-51.0,51,1163.13132
-43.0,43,1163.189394
-21.0,21,1163.209993
-51.0,51,1163.282053
-2.0,2,1163.287779
-51.0,51,1163.309106
-51.0,51,1163.366316
-51.0,51,1163.380998
-51.0,51,1163.475463
-32.0,32,1163.488005
-51.0,51,1163.504631
-51.0,51,1163.584061
-24.0,24,1163.584112
-2.0,2,1163.58971
-22.0,22,1163.589755
-2.0,2,1163.595231
-7.0,7,1163.603865
-5.0,5,1163.6095
-11.0,11,1163.639079
-18.0,18,1163.647738
-51.0,51,1163.664787
-22.0,22,1163.695038
-22.0,22,1163.74587
-10.0,10,1163.774805
-5.0,5,1163.789213
-51.0,51,1163.813398
-51.0,51,1163.819718
-15.0,15,1163.834691
-8.0,8,1163.843378
-51.0,51,1163.852693
-28.0,28,1163.935111
-6.0,6,1163.953249
-51.0,51,1166.173007
-51.0,51,1166.196713
-51.0,51,1166.207231
-27.0,27,1166.267051
-51.0,51,1166.330661
-9.0,9,1166.365686
-48.0,48,1166.373501
-51.0,51,1166.373554
-51.0,51,1166.44325
-27.0,27,1166.465313
-15.0,15,1166.502208
-6.0,6,1166.525707
-6.0,6,1166.549268
-51.0,51,1166.557663
-51.0,51,1166.565808
-4.0,4,1166.573915
-27.0,27,1166.577616
-34.0,34,1166.677066
-42.0,42,1166.705417
-51.0,51,1166.71391
-51.0,51,1166.733615
-8.0,8,1166.760246
-39.0,39,1166.806101
-51.0,51,1166.891634
-34.0,34,1166.894391
-51.0,51,1166.90024
-21.0,21,1166.961291
-51.0,51,1166.975741
-9.0,9,1167.002335
-16.0,16,1167.008182
-13.0,13,1167.051499
-51.0,51,1167.05155
-51.0,51,1167.056088
-5.0,5,1167.074417
-11.0,11,1167.106485
-51.0,51,1167.217254
-44.0,44,1167.254281
-51.0,51,1167.262641
-8.0,8,1167.287595
-51.0,51,1167.313063
-4.0,4,1167.329644
-51.0,51,1167.426197
-51.0,51,1167.471904
-51.0,51,1167.496147
-51.0,51,1167.524508
-12.0,12,1167.532185
-29.0,29,1167.532232
-4.0,4,1167.548023
-6.0,6,1167.555884
-6.0,6,1167.568188
-51.0,51,1167.633173
-51.0,51,1167.679641
-51.0,51,1167.704239
-51.0,51,1167.717724
-25.0,25,1167.7744
-21.0,21,1167.791144
-51.0,51,1167.817206
-7.0,7,1167.821756
-51.0,51,1167.937894
-51.0,51,1167.979441
-51.0,51,1168.008092
-51.0,51,1168.011027
-7.0,7,1168.031848
-51.0,51,1168.092136
-51.0,51,1168.130457
-51.0,51,1168.161518
-51.0,51,1168.193691
-19.0,19,1168.197755
-51.0,51,1168.255052
-51.0,51,1168.336234
-51.0,51,1168.366172
-51.0,51,1168.371484
-7.0,7,1168.405708
-51.0,51,1168.455898
-26.0,26,1168.485428
-32.0,32,1168.55433
-51.0,51,1168.571656
-24.0,24,1168.602527
-35.0,35,1168.627979
-14.0,14,1168.637737
-26.0,26,1168.683812
-7.0,7,1168.718331
-51.0,51,1168.85508
-51.0,51,1168.878946
-51.0,51,1168.888959
-15.0,15,1168.949485
-51.0,51,1168.954504
-2.0,2,1168.961543
-51.0,51,1169.080524
-51.0,51,1169.105563
-40.0,40,1169.145988
-51.0,51,1169.180414
-33.0,33,1169.23557
-29.0,29,1169.324885
-51.0,51,1169.348466
-42.0,42,1169.348525
-14.0,14,1169.388452
-17.0,17,1169.427509
-51.0,51,1169.481709
-8.0,8,1169.519506
-51.0,51,1169.593753
-51.0,51,1169.63962
-16.0,16,1169.681553
-51.0,51,1169.68762
-51.0,51,1169.781775
-32.0,32,1169.798498
-7.0,7,1169.829717
-42.0,42,1169.875447
-29.0,29,1169.900873
-2.0,2,1169.909526
-51.0,51,1169.909581
-10.0,10,1169.918092
-22.0,22,1170.008729
-46.0,46,1170.020998
-7.0,7,1170.036932
-36.0,36,1170.056958
-37.0,37,1170.061098
-51.0,51,1170.210449
-51.0,51,1170.222307
-51.0,51,1170.239419
-51.0,51,1170.243785
-10.0,10,1170.28135
-3.0,3,1170.293821
-34.0,34,1170.354292
-2.0,2,1170.359764
-51.0,51,1170.401273
-51.0,51,1170.429126
-25.0,25,1170.443684
-2.0,2,1170.45315
-20.0,20,1170.470398
-51.0,51,1170.482927
-26.0,26,1170.521917
-27.0,27,1170.552346
-29.0,29,1170.594137
-51.0,51,1170.66982
-32.0,32,1170.74288
-51.0,51,1170.75274
-51.0,51,1170.791815
-2.0,2,1170.799764
-21.0,21,1170.834815
-51.0,51,1170.903966
-28.0,28,1170.912448
-3.0,3,1170.925349
-28.0,28,1170.950194
-51.0,51,1170.966701
-10.0,10,1170.991108
-18.0,18,1170.999452
-24.0,24,1171.095101
-51.0,51,1171.111289
-9.0,9,1171.131231
-51.0,51,1171.171164
-47.0,47,1171.178744
-17.0,17,1171.178796
-12.0,12,1171.217021
-7.0,7,1171.24424
-51.0,51,1171.310543
-41.0,41,1171.316172
-51.0,51,1171.355634
-19.0,19,1171.382921
-24.0,24,1171.391297
-51.0,51,1171.410213
-24.0,24,1171.440467
-22.0,22,1171.480336
-19.0,19,1171.509247
-51.0,51,1171.571436
-48.0,48,1171.592287
-2.0,2,1171.600463
-51.0,51,1171.677613
-6.0,6,1171.697045
-51.0,51,1171.70576
-14.0,14,1171.747404
-17.0,17,1171.747455
-51.0,51,1171.756426
-44.0,44,1171.756475
-7.0,7,1171.776408
-18.0,18,1171.801054
-32.0,32,1171.928026
-51.0,51,1171.931034
-51.0,51,1171.940515
-5.0,5,1171.946399
-5.0,5,1171.956535
-51.0,51,1171.962424
-5.0,5,1171.962468
-21.0,21,1172.00402
-20.0,20,1172.045968
-48.0,48,1172.138986
-51.0,51,1172.143588
-8.0,8,1172.17273
-38.0,38,1172.179159
-51.0,51,1172.188134
-14.0,14,1172.214207
-26.0,26,1172.270676
-51.0,51,1172.330747
-36.0,36,1172.356191
-51.0,51,1172.367313
-38.0,38,1172.413362
-25.0,25,1172.430708
-51.0,51,1172.494944
-51.0,51,1172.534678
-51.0,51,1172.590128
-51.0,51,1172.616557
-10.0,10,1172.633119
-8.0,8,1172.666329
-40.0,40,1172.69177
-51.0,51,1172.700539
-51.0,51,1172.827976
-51.0,51,1172.879027
-51.0,51,1172.903681
-51.0,51,1172.911734
-14.0,14,1172.936229
-51.0,51,1173.019467
-51.0,51,1173.0839
-51.0,51,1173.092549
-51.0,51,1173.118576
-10.0,10,1173.126732
-37.0,37,1173.164334
-30.0,30,1173.205038
-25.0,25,1173.296198
-51.0,51,1173.302981
-51.0,51,1173.308935
-51.0,51,1173.334569
-30.0,30,1173.437104
-5.0,5,1173.451898
-51.0,51,1173.464927
-48.0,48,1173.469025
-51.0,51,1173.472528
-2.0,2,1173.472573
-6.0,6,1173.475662
-5.0,5,1173.487896
-11.0,11,1173.514687
-9.0,9,1173.559294
-34.0,34,1173.616687
-32.0,32,1173.635036
-51.0,51,1173.698432
-51.0,51,1173.777668
-51.0,51,1173.829747
-51.0,51,1173.846834
-9.0,9,1173.863862
-51.0,51,1173.898083
-51.0,51,1173.986208
-35.0,35,1174.006244
-14.0,14,1174.043281
-49.0,49,1174.043329
-2.0,2,1174.051449
-47.0,47,1174.092243
-10.0,10,1174.092307
-29.0,29,1176.595268
-27.0,27,1176.664866
-34.0,34,1176.684931
-48.0,48,1176.690041
-18.0,18,1176.744879
-2.0,2,1176.752026
-51.0,51,1176.765993
-51.0,51,1176.82619
-51.0,51,1176.869942
-24.0,24,1176.960928
-51.0,51,1176.972263
-51.0,51,1176.98754
-9.0,9,1176.997578
-12.0,12,1177.044737
-5.0,5,1177.066782
-51.0,51,1177.095113
-11.0,11,1177.111919
-12.0,12,1177.1461
-49.0,49,1177.150312
-51.0,51,1177.191481
-25.0,25,1177.21369
-2.0,2,1177.222226
-15.0,15,1177.248542
-51.0,51,1177.371634
-33.0,33,1177.37483
-51.0,51,1177.374872
-2.0,2,1177.377761
-39.0,39,1177.429523
-16.0,16,1177.491336
-37.0,37,1177.529721
-51.0,51,1177.582949
-51.0,51,1177.583001
-25.0,25,1177.595293
-29.0,29,1177.703537
-32.0,32,1177.715432
-32.0,32,1177.727438
-51.0,51,1177.74013
-7.0,7,1177.765607
-2.0,2,1177.771266
-2.0,2,1177.77683
-22.0,22,1177.79083
-2.0,2,1177.796619
-12.0,12,1177.847276
-51.0,51,1177.881622
-2.0,2,1177.887341
-51.0,51,1177.900739
-20.0,20,1177.907836
-4.0,4,1177.924692
-5.0,5,1177.94396
-51.0,51,1177.955521
-17.0,17,1177.9698
-25.0,25,1178.044185
-44.0,44,1178.061515
-51.0,51,1178.165548
-3.0,3,1178.178026
-51.0,51,1178.178086
-51.0,51,1178.254891
-51.0,51,1178.271576
-4.0,4,1178.287941
-38.0,38,1178.322767
-51.0,51,1178.364815
-16.0,16,1178.37742
-45.0,45,1178.419337
-51.0,51,1178.476566
-29.0,29,1178.496881
-9.0,9,1178.513517
-8.0,8,1178.530155
-8.0,8,1178.554386
-13.0,13,1178.558242
-51.0,51,1178.566538
-51.0,51,1178.613844
-35.0,35,1178.68026
-43.0,43,1178.701271
-51.0,51,1178.740732
-51.0,51,1178.804647
-43.0,43,1178.865572
-51.0,51,1178.921172
-43.0,43,1178.925703
-46.0,46,1178.992377
-2.0,2,1178.999653
-51.0,51,1179.061311
-7.0,7,1179.086481
-51.0,51,1179.11303
-51.0,51,1179.117444
-51.0,51,1179.204539
-43.0,43,1179.297955
-49.0,49,1179.298017
-51.0,51,1179.336658
-51.0,51,1179.410161
-51.0,51,1179.48531
-51.0,51,1179.485363
-51.0,51,1179.52311
-51.0,51,1179.604768
-6.0,6,1179.625629
-47.0,47,1179.673485
-51.0,51,1179.689261
-51.0,51,1179.72481
-8.0,8,1179.757411
-25.0,25,1179.79036
-33.0,33,1179.8063
-14.0,14,1179.814307
-51.0,51,1179.830619
-19.0,19,1179.91056
-36.0,36,1179.938517
-51.0,51,1180.017449
-27.0,27,1180.021456
-51.0,51,1180.024792
-2.0,2,1180.027555
-8.0,8,1180.04846
-28.0,28,1180.154704
-51.0,51,1180.158875
-8.0,8,1180.193485
-51.0,51,1180.249529
-51.0,51,1180.270719
-29.0,29,1180.353148
-51.0,51,1180.353203
-51.0,51,1180.393492
-10.0,10,1180.430236
-51.0,51,1180.471594
-40.0,40,1180.524651
-51.0,51,1180.571537
-19.0,19,1180.60552
-2.0,2,1180.614111
-51.0,51,1180.651461
-3.0,3,1180.663387
-51.0,51,1180.688395
-51.0,51,1180.781751
-24.0,24,1180.785924
-3.0,3,1180.795934
-5.0,5,1180.800399
-51.0,51,1180.821818
-7.0,7,1180.830435
-51.0,51,1180.862132
-12.0,12,1180.862184
-40.0,40,1180.978411
-51.0,51,1180.990738
-51.0,51,1181.057863
-51.0,51,1181.057931
-23.0,23,1181.078946
-51.0,51,1181.178813
-34.0,34,1181.211968
-7.0,7,1181.242194
-51.0,51,1181.263449
-51.0,51,1181.263499
-25.0,25,1181.280557
-3.0,3,1181.293222
-19.0,19,1181.328637
-32.0,32,1181.365975
-51.0,51,1181.406913
-35.0,35,1181.430392
-51.0,51,1181.44236
-8.0,8,1181.45452
-30.0,30,1181.454585
-11.0,11,1181.499451
-51.0,51,1181.604023
-51.0,51,1181.64574
-51.0,51,1181.657577
-4.0,4,1181.671167
-44.0,44,1181.671245
-4.0,4,1181.687025
-12.0,12,1181.687076
-27.0,27,1181.698534
-8.0,8,1181.702638
-38.0,38,1181.861968
-51.0,51,1181.895182
-10.0,10,1181.895252
-51.0,51,1181.895264
-51.0,51,1181.911304
-28.0,28,1182.042424
-15.0,15,1182.108091
-51.0,51,1182.125229
-51.0,51,1182.125296
-51.0,51,1182.125308
-5.0,5,1182.129233
-4.0,4,1182.141375
-10.0,10,1182.155889
-20.0,20,1182.199584
-16.0,16,1182.22785
-23.0,23,1182.236755
-51.0,51,1182.329467
-32.0,32,1182.333944
-4.0,4,1182.347297
-19.0,19,1182.418209
-51.0,51,1182.439629
-51.0,51,1182.446105
-13.0,13,1182.468774
-51.0,51,1182.569248
-35.0,35,1182.609346
-3.0,3,1182.62526
-51.0,51,1182.674905
-4.0,4,1182.693423
-51.0,51,1182.70801
-51.0,51,1182.806211
-33.0,33,1182.843231
-51.0,51,1182.857332
-20.0,20,1182.895423
-5.0,5,1182.916434
-3.0,3,1182.928665
-51.0,51,1182.933015
-10.0,10,1182.97822
-11.0,11,1182.978273
-16.0,16,1183.047073
-51.0,51,1183.064439
-6.0,6,1183.073755
-51.0,51,1183.078308
-25.0,25,1183.170747
-51.0,51,1183.197272
-51.0,51,1183.270832
-23.0,23,1183.274043
-51.0,51,1183.274094
-16.0,16,1183.336259
-51.0,51,1183.365827
-51.0,51,1183.486655
-51.0,51,1183.486725
-3.0,3,1183.501439
-34.0,34,1183.510718
-47.0,47,1183.537148
-46.0,46,1183.697421
-51.0,51,1183.705889
-43.0,43,1183.716981
-51.0,51,1183.725226
-5.0,5,1183.745562
-3.0,3,1183.759225
-23.0,23,1183.852672
-49.0,49,1183.910201
-51.0,51,1183.910254
-51.0,51,1183.931205
-51.0,51,1184.074805
-37.0,37,1184.091785
-8.0,8,1184.125122
-51.0,51,1184.129424
-51.0,51,1184.129467
-5.0,5,1184.145957
-32.0,32,1184.205713
-32.0,32,1184.261215
-46.0,46,1184.339493
-51.0,51,1184.344191
-51.0,51,1184.42218
-20.0,20,1184.42619
-51.0,51,1184.475455
-2.0,2,1184.483309
-51.0,51,1184.540816
-17.0,17,1184.589134
-51.0,51,1184.597862
-51.0,51,1184.601103
-16.0,16,1184.635601
-51.0,51,1184.641557
-30.0,30,1184.729331
-51.0,51,1187.400859
-51.0,51,1187.40384
-8.0,8,1187.425644
-51.0,51,1187.440246
-27.0,27,1187.450166
-23.0,23,1187.483596
-35.0,35,1187.494925
-22.0,22,1187.518
-4.0,4,1187.533475
-9.0,9,1187.567939
-49.0,49,1187.61314
-31.0,31,1187.621312
-51.0,51,1187.685998
-34.0,34,1187.70537
-14.0,14,1187.74006
-36.0,36,1187.751275
-51.0,51,1187.816689
-29.0,29,1187.841464
-35.0,35,1187.865142
-20.0,20,1187.870501
-51.0,51,1187.876123
-24.0,24,1187.906597
-27.0,27,1187.946391
-51.0,51,1188.024352
-51.0,51,1188.036376
-51.0,51,1188.068083
